timestamp,price,volume,coin
2017-05-07,1596.7099609375,1080029952,btc
2017-05-08,1723.3499755859375,1340320000,btc
2017-05-09,1755.3599853515625,1167920000,btc
2017-05-10,1787.1300048828125,915723008,btc
2017-05-11,1848.5699462890625,799489984,btc
2017-05-12,1724.239990234375,740984000,btc
2017-05-13,1804.9100341796875,579635008,btc
2017-05-14,1808.9100341796875,437196000,btc
2017-05-15,1738.4300537109375,731529024,btc
2017-05-16,1734.449951171875,959044992,btc
2017-05-17,1839.0899658203125,1064729984,btc
2017-05-18,1888.6500244140625,894321024,btc
2017-05-19,1987.7099609375,1157289984,btc
2017-05-20,2084.72998046875,961336000,btc
2017-05-21,2041.199951171875,1147859968,btc
2017-05-22,2173.39990234375,1942220032,btc
2017-05-23,2320.419921875,1378749952,btc
2017-05-24,2443.639892578125,1725379968,btc
2017-05-25,2304.97998046875,2406700032,btc
2017-05-26,2202.419921875,1763480064,btc
2017-05-27,2038.8699951171875,1700480000,btc
2017-05-28,2155.800048828125,1147139968,btc
2017-05-29,2255.610107421875,994625024,btc
2017-05-30,2175.469970703125,1443970048,btc
2017-05-31,2286.409912109375,1544829952,btc
2017-06-01,2407.8798828125,1653180032,btc
2017-06-02,2488.550048828125,1317030016,btc
2017-06-03,2515.35009765625,1514950016,btc
2017-06-04,2511.81005859375,1355120000,btc
2017-06-05,2686.81005859375,1369309952,btc
2017-06-06,2863.199951171875,2089609984,btc
2017-06-07,2732.159912109375,1517709952,btc
2017-06-08,2805.6201171875,1281170048,btc
2017-06-09,2823.81005859375,1348950016,btc
2017-06-10,2947.7099609375,2018889984,btc
2017-06-11,2958.110107421875,1752400000,btc
2017-06-12,2659.6298828125,2569530112,btc
2017-06-13,2717.02001953125,1781200000,btc
2017-06-14,2506.3701171875,1696560000,btc
2017-06-15,2464.580078125,2026259968,btc
2017-06-16,2518.56005859375,1195190016,btc
2017-06-17,2655.8798828125,1534509952,btc
2017-06-18,2548.2900390625,1178659968,btc
2017-06-19,2589.60009765625,1446840064,btc
2017-06-20,2721.7900390625,1854189952,btc
2017-06-21,2689.10009765625,1626579968,btc
2017-06-22,2705.409912109375,1097939968,btc
2017-06-23,2744.909912109375,961318976,btc
2017-06-24,2608.719970703125,982750016,btc
2017-06-25,2589.409912109375,1161100032,btc
2017-06-26,2478.449951171875,1663280000,btc
2017-06-27,2552.449951171875,1489789952,btc
2017-06-28,2574.7900390625,1183869952,btc
2017-06-29,2539.320068359375,949979008,btc
2017-06-30,2480.840087890625,860273024,btc
2017-07-01,2434.550048828125,779913984,btc
2017-07-02,2506.469970703125,803747008,btc
2017-07-03,2564.06005859375,964112000,btc
2017-07-04,2601.639892578125,985516032,btc
2017-07-05,2601.989990234375,941566016,btc
2017-07-06,2608.56005859375,761956992,btc
2017-07-07,2518.659912109375,917411968,btc
2017-07-08,2571.340087890625,733329984,btc
2017-07-09,2518.43994140625,527856000,btc
2017-07-10,2372.56005859375,1111200000,btc
2017-07-11,2337.7900390625,1329760000,btc
2017-07-12,2398.840087890625,1117410048,btc
2017-07-13,2357.89990234375,835769984,btc
2017-07-14,2233.340087890625,882502976,btc
2017-07-15,1998.8599853515625,993608000,btc
2017-07-16,1929.8199462890625,1182870016,btc
2017-07-17,2228.409912109375,1201760000,btc
2017-07-18,2318.8798828125,1512450048,btc
2017-07-19,2273.429931640625,1245100032,btc
2017-07-20,2817.60009765625,2249260032,btc
2017-07-21,2667.760009765625,1489449984,btc
2017-07-22,2810.1201171875,1177129984,btc
2017-07-23,2730.39990234375,1072840000,btc
2017-07-24,2754.860107421875,866473984,btc
2017-07-25,2576.47998046875,1460089984,btc
2017-07-26,2529.449951171875,937404032,btc
2017-07-27,2671.780029296875,789104000,btc
2017-07-28,2809.010009765625,1380099968,btc
2017-07-29,2726.449951171875,803745984,btc
2017-07-30,2757.179931640625,705942976,btc
2017-07-31,2875.340087890625,860574976,btc
2017-08-01,2718.260009765625,1324669952,btc
2017-08-02,2710.669921875,1094950016,btc
2017-08-03,2804.72998046875,804796992,btc
2017-08-04,2895.889892578125,1002120000,btc
2017-08-05,3252.909912109375,1945699968,btc
2017-08-06,3213.93994140625,1105030016,btc
2017-08-07,3378.93994140625,1482279936,btc
2017-08-08,3419.93994140625,1752760064,btc
2017-08-09,3342.469970703125,1468960000,btc
2017-08-10,3381.280029296875,1515110016,btc
2017-08-11,3650.6201171875,2021190016,btc
2017-08-12,3884.7099609375,2219589888,btc
2017-08-13,4073.260009765625,3159089920,btc
2017-08-14,4325.1298828125,2463089920,btc
2017-08-15,4181.93017578125,3258050048,btc
2017-08-16,4376.6298828125,2272039936,btc
2017-08-17,4331.68994140625,2553359872,btc
2017-08-18,4160.6201171875,2941710080,btc
2017-08-19,4193.7001953125,2975820032,btc
2017-08-20,4087.659912109375,2109769984,btc
2017-08-21,4001.739990234375,2800890112,btc
2017-08-22,4100.52001953125,3764239872,btc
2017-08-23,4151.52001953125,2369819904,btc
2017-08-24,4334.68017578125,2037750016,btc
2017-08-25,4371.60009765625,1727970048,btc
2017-08-26,4352.39990234375,1511609984,btc
2017-08-27,4382.8798828125,1537459968,btc
2017-08-28,4382.66015625,1959330048,btc
2017-08-29,4579.02001953125,2486080000,btc
2017-08-30,4565.2998046875,1937849984,btc
2017-08-31,4703.39013671875,1944930048,btc
2017-09-01,4892.009765625,2599079936,btc
2017-09-02,4578.77001953125,2722139904,btc
2017-09-03,4582.9599609375,1933190016,btc
2017-09-04,4236.31005859375,2987330048,btc
2017-09-05,4376.52978515625,2697969920,btc
2017-09-06,4597.1201171875,2172100096,btc
2017-09-07,4599.8798828125,1844620032,btc
2017-09-08,4228.75,2700890112,btc
2017-09-09,4226.06005859375,1386230016,btc
2017-09-10,4122.93994140625,1679090048,btc
2017-09-11,4161.27001953125,1557330048,btc
2017-09-12,4130.81005859375,1864530048,btc
2017-09-13,3882.590087890625,2219409920,btc
2017-09-14,3154.949951171875,2716310016,btc
2017-09-15,3637.52001953125,4148069888,btc
2017-09-16,3625.0400390625,1818400000,btc
2017-09-17,3582.8798828125,1239149952,btc
2017-09-18,4065.199951171875,1943209984,btc
2017-09-19,3924.969970703125,1563980032,btc
2017-09-20,3905.949951171875,1213830016,btc
2017-09-21,3631.0400390625,1411480064,btc
2017-09-22,3630.699951171875,1194829952,btc
2017-09-23,3792.39990234375,928113984,btc
2017-09-24,3682.840087890625,768014976,btc
2017-09-25,3926.070068359375,1374210048,btc
2017-09-26,3892.35009765625,1043740032,btc
2017-09-27,4200.669921875,1686880000,btc
2017-09-28,4174.72998046875,1712320000,btc
2017-09-29,4163.06982421875,1367049984,btc
2017-09-30,4338.7099609375,1207449984,btc
2017-10-01,4403.740234375,1208210048,btc
2017-10-02,4409.31982421875,1431730048,btc
2017-10-03,4317.47998046875,1288019968,btc
2017-10-04,4229.35986328125,1116770048,btc
2017-10-05,4328.41015625,1161769984,btc
2017-10-06,4370.81005859375,1069939968,btc
2017-10-07,4426.89013671875,906928000,btc
2017-10-08,4610.47998046875,1313869952,btc
2017-10-09,4772.02001953125,1968739968,btc
2017-10-10,4781.990234375,1597139968,btc
2017-10-11,4826.47998046875,1222279936,btc
2017-10-12,5446.91015625,2791610112,btc
2017-10-13,5647.2099609375,3615480064,btc
2017-10-14,5831.7900390625,1669030016,btc
2017-10-15,5678.18994140625,1976039936,btc
2017-10-16,5725.58984375,2008070016,btc
2017-10-17,5605.509765625,1821570048,btc
2017-10-18,5590.68994140625,2399269888,btc
2017-10-19,5708.52001953125,1780540032,btc
2017-10-20,6011.4501953125,2354429952,btc
2017-10-21,6031.60009765625,2207099904,btc
2017-10-22,6008.419921875,2034630016,btc
2017-10-23,5930.31982421875,2401840128,btc
2017-10-24,5526.64013671875,2735699968,btc
2017-10-25,5750.7998046875,1966989952,btc
2017-10-26,5904.830078125,1905040000,btc
2017-10-27,5780.89990234375,1710130048,btc
2017-10-28,5753.08984375,1403920000,btc
2017-10-29,6153.85009765625,2859040000,btc
2017-10-30,6130.52978515625,1772150016,btc
2017-10-31,6468.39990234375,2311379968,btc
2017-11-01,6767.31005859375,2870320128,btc
2017-11-02,7078.5,4653770240,btc
2017-11-03,7207.759765625,3369860096,btc
2017-11-04,7379.9501953125,2483800064,btc
