timestamp,price,volume,coin,spy_return,dxy_return,vix,vix_change,fear_greed,fear_greed_cat,log_return_1d,volatility_7d,volatility_14d,volatility_21d,rsi_14,ma_7,ma_14,ma_30,ma_50,price_to_ma7,price_to_ma30,price_to_ma50,macd,macd_signal,macd_histogram,momentum_5d,momentum_10d,momentum_acceleration,bb_width,bb_pct,spy_return_ma7,spy_return_std7,dxy_return_ma7,vix_ma14,vix_regime,fear_greed_ma7,fear_greed_lag1,fear_greed_lag7,bull_bear_flag,volatility_regime,log_price,log_volume
2021-04-12,59893.45,51828688519,btc,0.000364,-0.000217,16.91,0.22,74,3,-0.0051875907197997334,0.02564277252050865,0.020862647802866435,0.02496601326900453,58.57101838055043,58671.69857142856,58745.63214285714,57464.16933333333,54940.7498,0.020823522385056584,0.042274702564220466,0.09014620692344463,1268.0730189569877,1266.39104567881,1.6819732781775656,0.06859201975987395,0.00857364512612846,0.060018374633745486,0.07201695870643336,0.771308011595551,0.003913857142857144,0.0035222936385527976,-0.0004011428571428555,17.53214285714286,0,72.85714285714286,76,71,1,0,11.000322429209653,24.671209665316407
2021-04-13,63503.46,69983454362,btc,0.00296,-0.003152,16.65,-0.26,74,3,0.0585272423756778,0.03186223294523272,0.025384237131075935,0.02760942874235681,65.34173368278289,59430.427142857145,59073.18714285714,57604.20733333333,55126.6726,0.06853447052218245,0.10241010057702847,0.15195525151285844,1560.79675266728,1325.2721870765042,235.52456559077586,0.0888058850609399,0.10241617362994071,-0.013610288569000817,0.11212820655240546,1.1688445557258964,0.004421142857142859,0.002979207077314841,-0.0004497142857142841,17.320714285714285,0,72.71428571428571,74,75,1,0,11.058849671585332,24.97152468479972
2021-04-14,63109.7,77451779687,btc,-0.003421,-0.001743,16.99,0.34,75,4,-0.006219910623162172,0.025166627110735713,0.02553939200411161,0.02595710224501557,63.661695797961016,60439.107142857145,59372.534999999996,57844.290666666675,55412.378,0.044186504126053586,0.09102729539334752,0.1389097937648516,1740.9407975665963,1408.4059091745228,332.5348883920735,0.08352133230320202,0.0740513508246885,0.009469981478513523,0.13299891213326062,0.9732695816088216,0.0037671428571428582,0.004104968795194774,-0.0008842857142857126,17.148571428571426,0,73.14285714285714,74,72,1,0,11.05262976096217,25.072921382073368
2021-04-15,63314.01,60954381579,btc,0.010685,-0.000218,16.57,-0.42,79,4,0.0032321496951054963,0.02336618424746386,0.025538129027246143,0.025135068956346956,63.72632987447091,61151.97285714286,59673.83500000001,58061.261000000006,55684.5516,0.03535514950446294,0.09046908230256996,0.13701211881537362,1878.5377467319704,1502.4322766860123,376.1054700459581,0.05888258587134354,0.07206709756598118,-0.013184511694637635,0.14971373641168292,0.9074521974570532,0.004617142857142859,0.004881378098739757,-0.0002959999999999984,17.094285714285714,0,74.0,75,73,1,0,11.055861910657276,24.833391578378464
2021-04-16,61572.79,84293007468,btc,0.003337,-0.001201,16.25,-0.32,78,4,-0.027886579502246996,0.02760873143404232,0.027002117840917838,0.023080054087182937,56.506331281573175,61627.37142857142,59830.15499999999,58151.32433333333,55974.1304,-0.0008856686129260655,0.05883727852962117,0.10002227028791856,1826.0330459728575,1567.1524305433813,258.88061542947617,0.02271955666111225,0.05809061533163451,-0.03537105867052226,0.15293994672822553,0.6904431559619935,0.004059000000000001,0.004752627974780447,-0.0006227142857142841,17.017142857142854,0,75.14285714285714,79,70,1,0,11.027975331155028,25.157564750328778
2021-04-17,60683.82,66138759198,btc,0.003337,-0.001201,16.25,-0.32,76,4,-0.01454294647692965,0.02740591908010179,0.025814657374727917,0.023353969454959943,59.669120209360045,61754.59857142857,60050.15,58245.48766666666,56261.01159999999,-0.01733925239899427,0.04186302546366649,0.07861231560223154,1693.1724052530626,1592.3564254853177,100.81597976774492,0.013196267705400277,0.08269344612047957,-0.0694971784150793,0.1467835348476018,0.5718905337341573,0.0035008571428571437,0.0045409476040641755,-0.0009494285714285698,16.94,0,76.0,78,70,1,0,11.013432384678099,24.91502078408822
2021-04-18,56216.18,97468872758,btc,0.003337,-0.001201,16.25,-0.32,79,4,-0.07647248987579917,0.04014013117797365,0.03301672265141908,0.0292111656877663,43.392875427308546,61184.77285714285,59868.552142857145,58174.471999999994,56461.5662,-0.08120636271288874,-0.03366239404802839,-0.0043460749765740795,1213.3909641734135,1516.563333222937,-303.17236904952347,-0.11475406221960183,-0.03613901321841195,-0.07861504900118987,0.16122169345993462,0.12159855363444919,0.0029427142857142872,0.0042339165758701015,-0.0012761428571428555,16.86285714285714,0,76.42857142857143,76,76,0,0,10.9369598948023,25.302798910213777
2021-04-19,55724.27,65344865159,btc,-0.004925,-0.005366,17.29,1.04,74,3,-0.008788836678899507,0.040094321137945886,0.03295847107269854,0.028356118786154762,41.422454185555,60589.17571428572,59630.43714285714,58088.15966666667,56673.296200000004,-0.08029331406036397,-0.04069486243378382,-0.016745562083611568,784.4253227101799,1370.1357311203856,-585.7104084102057,-0.11702527503695948,-0.043278049617992975,-0.0737472254189665,0.17788489251775236,0.13174914507742008,0.002187142857142859,0.005144758511617059,-0.002011714285714284,16.818571428571428,0,76.42857142857143,79,74,0,0,10.9281710581234,24.90294469946891
2021-04-20,56473.03,67849323955,btc,-0.007348,0.001865,18.68,1.39,73,3,0.013347399912932226,0.02936855471038185,0.033118037556423424,0.028137312689089273,45.549335427686565,59584.82857142857,59507.62785714286,58053.14666666666,56810.132000000005,-0.05222467943661588,-0.02721844994448756,-0.005933835886880287,499.13195321379317,1195.9349755390672,-696.803022325274,-0.10804843983187928,-0.05552802549720104,-0.052520414334678245,0.18559774879411697,0.22523854705570728,0.00071457142857143,0.006244379015219474,-0.0012949999999999982,16.858571428571427,0,76.28571428571429,74,74,0,0,10.941518458036333,24.940555259360405
2021-04-21,53906.09,54926612466,btc,0.009418,-0.000877,17.5,-1.18,73,3,-0.04651972050880865,0.030869293620672734,0.03393413697367516,0.029755067931410625,44.57202637424989,58270.02714285714,59354.56714285714,58032.378333333334,56920.674000000006,-0.07489162708227924,-0.07110320913666966,-0.0529611437840671,65.15325115008454,969.7786306612708,-904.6253795111862,-0.12451441618935899,-0.10462377186198613,-0.019890644327372864,0.20320549524701417,0.048263125352183744,0.002548714285714287,0.006696414132809758,-0.0011712857142857128,16.88285714285714,0,76.0,73,75,0,0,10.894998737527523,24.729263812382882
