timestamp,coin,price,volume,log_return_1d,volatility_7d,volatility_14d,rsi_14,ma_7,ma_14,ma_30,price_to_ma7,price_to_ma30,macd,macd_signal,macd_histogram,momentum_5d,momentum_10d,momentum_acceleration
2025-03-30,eth,1806.22,9854857162,-0.01161414883465168,0.028961518643620128,0.03105223921468484,43.72430845309843,1955.1185714285714,1966.815,2022.5013333333334,-0.07615833310803945,-0.10693754796041338,-98.50680287706314,-105.96403236555284,7.457229488489702,-0.12648469841761145,-0.08873417082891877,-0.037750527588692684
2025-03-31,eth,1823.48,15765030938,0.009510499543477833,0.02237876378044681,0.030528330463255496,41.7157490396927,1918.8328571428572,1959.4207142857144,2009.3960000000002,-0.049693154246294065,-0.09252332541719012,-100.77549587231647,-104.92632506690558,4.150829194589107,-0.09243028285030286,-0.07194951268544669,-0.020480770164856166
2025-04-01,eth,1905.49,15001220420,0.04399243006398177,0.03264330302696925,0.03310404449115934,48.07135625365409,1895.6514285714286,1957.4885714285715,1988.9226666666666,0.005190074124537656,-0.04194867305046883,-94.86241493273064,-102.91354304007059,8.051128107339949,-0.04837791406140746,-0.037650754530211494,-0.010727159531195962
2025-04-02,eth,1795.31,22593742104,-0.059561484372756344,0.03710308671112213,0.031055144691810768,30.878409885754266,1865.097142857143,1938.7428571428572,1977.2473333333332,-0.037417430574278834,-0.09201546527141603,-97.93789379849431,-101.91841319175535,3.9805193932610337,-0.05285676602479561,-0.10471749862863411,0.0518607326038385
2025-04-03,eth,1815.64,16450974373,0.011260313663074315,0.03833172130596948,0.03043443305452969,36.808153173144,1838.4228571428573,1926.8528571428571,1965.4346666666668,-0.012392609814623751,-0.07621452353881346,-97.60958927681645,-101.05664840876759,3.4470591319511357,-0.0063918744390691895,-0.12603731443864674,0.11964543999957755
2025-04-04,eth,1815.34,18061720814,-0.00016524464507257128,0.03393684809912757,0.030467063676623222,37.824323664022685,1826.9714285714288,1916.1735714285714,1951.2133333333334,-0.006366508194670484,-0.0696353038451289,-96.26394226664888,-100.09810718034385,3.8341649136949627,0.005049218810554645,-0.12207412852555433,0.12712334733610897
2025-04-05,eth,1805.97,6374712479,-0.005174934435696097,0.03120393259016626,0.030226321483862815,35.68856367672451,1823.9214285714284,1903.74,1937.9963333333335,-0.009842215947585326,-0.06812517189145015,-94.86009982544465,-99.05050570936402,4.190405883919368,-0.009602518261785153,-0.10114523763307603,0.09154271937129088
2025-04-06,eth,1576.73,22154445576,-0.1357447613989772,0.05988300768250176,0.045250208805293186,23.614445963084748,1791.1371428571426,1873.1278571428572,1919.2543333333333,-0.11970448143079085,-0.17846740131540667,-110.96614805725949,-101.43363417894312,-9.532513878316365,-0.17253304924192725,-0.21256417427435625,0.040031125032429005
2025-04-07,eth,1555.24,46073959047,-0.013723207604277374,0.05864382525807889,0.042695984127737265,15.707081319604981,1752.817142857143,1835.825,1897.712,-0.11271976866627766,-0.18046573979613345,-124.03457732084962,-105.95382280732443,-18.080754513525193,-0.13372063877547602,-0.17950936428383013,0.04578872550835411
2025-04-08,eth,1472.55,21315312919,-0.054634282733385914,0.05133353654026158,0.043338825707995535,14.333481142364079,1690.9685714285715,1793.31,1879.6133333333335,-0.1291677297373104,-0.21656759191606792,-139.4562289966443,-112.65430404518841,-26.801924951455902,-0.1889636712123549,-0.1941477135914892,0.005184042379134279
2025-04-09,eth,1668.04,39252195855,0.12465369263986464,0.07801673912109318,0.058761767305160834,32.4390269012591,1672.787142857143,1768.9421428571427,1873.1763333333333,-0.002837864265883109,-0.1095125587927387,-134.35483097629344,-116.99440943140942,-17.36042154488402,-0.08114182467196229,-0.0765023086888641,-0.004639515983098197
2025-04-10,eth,1522.52,21379604307,-0.0912824276597344,0.08273348904646345,0.06221644357290202,28.385975027476988,1630.912857142857,1734.667857142857,1859.9323333333334,-0.06646146461359499,-0.18141108000882475,-140.43533302899573,-121.68259415092669,-18.75273887806904,-0.15695166586377407,-0.16504705288788468,0.008095387024110612
