timestamp,coin,price,log_return_1d,volume,market_cap,volume_to_marketcap,volatility_7d,rsi_14,distance_from_ath
2025-10-28,bitcoin,114182.79,-0.0025646960512802734,63764801511.0,2276235094682.0,0.02801327580792274,0.016040656599279227,47.74851773284058,-0.09436238895939092
2025-10-29,bitcoin,112950.35,-0.010852243714593167,66299512352.0,2254003248725.0,0.029414115702585165,0.014132415823766715,49.5366113440563,-0.10413745241116747
2025-10-30,bitcoin,110046.67,-0.026043793083992794,64235327509.0,2194746293755.0,0.029267768986227346,0.018135328277227542,48.54230486702826,-0.1271679092639594
2025-10-31,bitcoin,108240.77,-0.016546450883096933,72648897660.0,2157803742876.0,0.03366798203953937,0.01722620117883358,50.37484507134946,-0.14149135469543145
2025-11-01,bitcoin,109573.91,0.012241201072501645,58800487941.0,2185193896779.0,0.026908590595860885,0.01766307679361667,57.252424116331646,-0.1309175920050761
2025-11-02,bitcoin,110014.14,0.004009604254833339,24938475578.0,2194075979770.0,0.0113662771061439,0.017561830504917084,56.70644660212399,-0.12742592005076142
2025-11-03,bitcoin,110650.21,0.005765061385741137,35098774844.0,2201849942058.0,0.01594058440294722,0.013604621753288625,54.953847295681996,-0.12238094860406086
2025-11-04,bitcoin,106521.09,-0.03803097065793972,75068433318.0,2123664079962.0,0.03534854406886387,0.01837641658273682,40.965505412545205,-0.15513094860406093
2025-11-05,bitcoin,101635.27,-0.04695237314094787,108965721651.0,2026091188341.0,0.053781252432287166,0.023131248931701882,36.50607625723512,-0.19388269352791876
2025-11-06,bitcoin,103877.96,0.021826127985265717,77083907217.0,2073000557934.0,0.03718470162585175,0.026219563569801416,43.01105124124205,-0.17609486040609132
2025-11-07,bitcoin,101322.64,-0.02490686770379287,64118217250.0,2019147576692.0,0.03175509209438066,0.02684392103617483,33.77191546848218,-0.19636230964467005
2025-11-08,bitcoin,103396.08,0.020257169476513483,93627003785.0,2063021740892.0,0.04538343049381437,0.028065909895154652,36.429997486547315,-0.1799168781725888
2025-11-09,bitcoin,102290.14,-0.010753765204825422,51095924202.0,2039995976869.0,0.02504707106355297,0.027537294269851485,33.62709268440945,-0.18868861040609136
2025-11-10,bitcoin,104709.68,0.02337828310939051,59952468438.0,2086419359800.0,0.02873462046659063,0.029958690063860982,32.59527632584904,-0.16949809644670055
2025-11-11,bitcoin,105909.07,0.011389327541410551,67546556820.0,2112747067952.0,0.031970962281574256,0.027382389228306343,35.71660396537345,-0.15998516814720806
2025-11-12,bitcoin,102960.78,-0.02823275675976726,71008299179.0,2053215927641.0,0.0345839413298257,0.022627757415211173,33.71897712311885,-0.18336944796954316
2025-11-13,bitcoin,101521.71,-0.014075471780845715,63332414143.0,2025837265460.0,0.031262340377877944,0.021379945406542658,35.4094412397361,-0.19478339149746188
2025-11-14,bitcoin,99730.45,-0.0178016206494149,100463341916.0,1996168972712.0,0.050328075072477586,0.02032455026382033,35.42719487988077,-0.20899072017766498
2025-11-15,bitcoin,94456.39,-0.05433280008362496,113198323665.0,1891799949910.0,0.05983630757067378,0.02545540932374468,27.191595474263323,-0.25082177982233506
2025-11-16,bitcoin,95508.31,0.011075012904978228,39062120798.0,1905234340632.0,0.020502528200831403,0.027051785623583034,28.511110327616848,-0.24247850571065993
2025-11-17,bitcoin,94411.33,-0.011552172271914442,72645149973.0,1883240679703.0,0.038574543740450974,0.02279897939501747,26.267857330756527,-0.2511791719543147
2025-11-18,bitcoin,92036.73,-0.02547335063119042,95794596045.0,1835458818946.0,0.052191089800646906,0.019804923871375113,27.687754634250965,-0.2700132455583757
2025-11-19,bitcoin,92819.76,0.008471811655303486,103837258806.0,1851234710247.0,0.056090812381184,0.022014912135959682,34.45539547312288,-0.26380266497461935
2025-11-20,bitcoin,91363.28,-0.01581590097035622,82897875507.0,1820062799702.0,0.04554671164125376,0.02201502695474811,27.303248683681716,-0.27535469543147206
2025-11-21,bitcoin,86649.97,-0.052966977248558,99171039191.0,1731258563683.0,0.05728262737371134,0.026333257845446892,25.321228190509018,-0.312738182106599
2025-11-22,bitcoin,85051.8,-0.018616187302048077,135093457122.0,1697723941246.0,0.07957327680897973,0.021631930726466832,18.644443259341926,-0.3254140228426396
2025-11-23,bitcoin,84682.62,-0.004350096841600626,42644968955.0,1690556523056.0,0.02522540262535036,0.019182043877924115,19.126166742883115,-0.3283421637055838
2025-11-24,bitcoin,86783.85,0.02451015864969904,60446592409.0,1732233225777.0,0.03489518126630232,0.024929095940049214,18.213198084758815,-0.31167631662436546
2025-11-25,bitcoin,88229.36,0.016519242991966658,77606296173.0,1761564072532.0,0.04405533547323765,0.02617743895631459,18.920904866524694,-0.30021129441624367
2025-11-26,bitcoin,87310.33,-0.010471003987791133,67956444142.0,1742162762886.0,0.039006943317641554,0.025395219305547112,20.37451592593729,-0.30750055520304564
2025-11-27,bitcoin,90474.23,0.03559627532393846,69690430588.0,1806439309545.0,0.03857889397100941,0.030021371125423593,30.36956983736964,-0.28240617068527923
2025-11-28,bitcoin,91279.06,0.00885634874127858,59295194348.0,1821778517480.0,0.03254797099595887,0.019610116521741758,34.43702414129521,-0.2760226840101523
2025-11-29,bitcoin,90950.38,-0.003607324441322153,62833195067.0,1814919896425.0,0.03462036819959262,0.01692349876398104,42.1060168371471,-0.27862960025380706
2025-11-30,bitcoin,90841.45,-0.0011984038340651184,39253888202.0,1812771321411.0,0.021654076131040124,0.016528470347995494,39.02631036886059,-0.2794935755076142
2025-12-01,bitcoin,90406.28,-0.004801945229365605,40334819410.0,1807818977105.0,0.022311315414218772,0.015951339567039303,40.27997213869494,-0.28294511421319796
2025-12-02,bitcoin,86281.5,-0.04669852738468276,92988982967.0,1723547230445.0,0.053952094450577553,0.024502495192528773,37.126049615631196,-0.3156606916243655
2025-12-03,bitcoin,91344.73,0.05702538433021863,83138039129.0,1824843161126.0,0.04555900523401724,0.03297520634877712,47.2307633963555,-0.2755018242385787
2025-12-04,bitcoin,93619.44,0.02459746326882304,81429135005.0,1868050658598.0,0.04359043189230949,0.03158796450609273,54.109482249242824,-0.25746002538071067
2025-12-05,bitcoin,92140.7,-0.015921297612469507,67878296355.0,1839369557446.0,0.03690302260370685,0.03244499731585904,61.33694580751887,-0.2691886104060914
2025-12-06,bitcoin,89307.09,-0.031235876586141624,50193142877.0,1782798987370.0,0.028154123506119635,0.034746347187710046,58.359595670672824,-0.2916633090101523
2025-12-07,bitcoin,89244.76,-0.000698172575998178,24818678152.0,1781194798200.0,0.013933724810492768,0.03475023580550159,59.071779795964794,-0.29215767766497464
